Country,Region,Year,GDP_pp
Hungary,Europe,1991-01-01,10851.83
Hungary,Europe,1996-01-01,11169.79
Hungary,Europe,2001-01-01,14185.52
Hungary,Europe,2006-01-01,17711.38
Hungary,Europe,2011-01-01,17311.78
Iceland,Europe,1901-01-01,2163.93
Iceland,Europe,1906-01-01,2430.86
Iceland,Europe,1911-01-01,2763.78
Iceland,Europe,1916-01-01,2459.7
Iceland,Europe,1921-01-01,2429.41
Iceland,Europe,1926-01-01,2947.87
Iceland,Europe,1931-01-01,3864.34
Iceland,Europe,1936-01-01,3934.71
Iceland,Europe,1941-01-01,5411.37
Iceland,Europe,1946-01-01,7759.22
Iceland,Europe,1951-01-01,7468.81
Iceland,Europe,1956-01-01,9489.02
Iceland,Europe,1961-01-01,9724.49
Iceland,Europe,1966-01-01,13701.27
Iceland,Europe,1971-01-01,15128.83
Iceland,Europe,1976-01-01,18179.25
Iceland,Europe,1981-01-01,23121.41
Iceland,Europe,1986-01-01,25107.72
Iceland,Europe,1991-01-01,26332.62
Iceland,Europe,1996-01-01,27027.25
Iceland,Europe,2001-01-01,31830.54
Iceland,Europe,2006-01-01,36364.32
Iceland,Europe,2011-01-01,33929.33
India,Asia,1901-01-01,611.65
India,Asia,1906-01-01,656.92
India,Asia,1911-01-01,685.51
India,Asia,1916-01-01,699.96
India,Asia,1921-01-01,665.04
India,Asia,1926-01-01,693.01
India,Asia,1931-01-01,686.5
India,Asia,1936-01-01,668.25
India,Asia,1941-01-01,657.59
India,Asia,1946-01-01,587.93
India,Asia,1951-01-01,582.86
India,Asia,1956-01-01,651.12
India,Asia,1961-01-01,699.92
India,Asia,1966-01-01,698.4
India,Asia,1971-01-01,779.29
India,Asia,1976-01-01,803.89
India,Asia,1981-01-01,876.76
India,Asia,1986-01-01,981.66
India,Asia,1991-01-01,1150.46
India,Asia,1996-01-01,1433.42
India,Asia,2001-01-01,1714.15
India,Asia,2006-01-01,2292.64
India,Asia,2011-01-01,3147.19
Indonesia,Asia,1901-01-01,600.79
Indonesia,Asia,1906-01-01,619.6
Indonesia,Asia,1911-01-01,697.39
Indonesia,Asia,1916-01-01,715.29
Indonesia,Asia,1921-01-01,741.55
Indonesia,Asia,1926-01-01,829.87
Indonesia,Asia,1931-01-01,823.28
Indonesia,Asia,1936-01-01,881.13
Indonesia,Asia,1941-01-01,1013.45
Indonesia,Asia,1946-01-01,477.15
Indonesia,Asia,1951-01-01,744.28
Indonesia,Asia,1956-01-01,804.83
Indonesia,Asia,1961-01-01,859.77
Indonesia,Asia,1966-01-01,794.06
Indonesia,Asia,1971-01-01,1023.36
Indonesia,Asia,1976-01-01,1314.63
Indonesia,Asia,1981-01-01,1608.11
Indonesia,Asia,1986-01-01,1690.43
Indonesia,Asia,1991-01-01,2176.65
Indonesia,Asia,1996-01-01,3026.82
Indonesia,Asia,2001-01-01,2787.53
Indonesia,Asia,2006-01-01,3363.93
Indonesia,Asia,2011-01-01,4181.78
Iran,"Middle East, North Africa, and Greater Arabia",1901-01-01,1373.52
Iran,"Middle East, North Africa, and Greater Arabia",1906-01-01,1441.94
Iran,"Middle East, North Africa, and Greater Arabia",1911-01-01,1513.78
Iran,"Middle East, North Africa, and Greater Arabia",1916-01-01,1622.81
Iran,"Middle East, North Africa, and Greater Arabia",1921-01-01,1764.14
Iran,"Middle East, North Africa, and Greater Arabia",1926-01-01,1917.78
Iran,"Middle East, North Africa, and Greater Arabia",1931-01-01,2084.8
Iran,"Middle East, North Africa, and Greater Arabia",1936-01-01,2266.37
Iran,"Middle East, North Africa, and Greater Arabia",1941-01-01,2463.75
Iran,"Middle East, North Africa, and Greater Arabia",1946-01-01,2678.33
Iran,"Middle East, North Africa, and Greater Arabia",1951-01-01,2792.12
Iran,"Middle East, North Africa, and Greater Arabia",1956-01-01,2684.96
Iran,"Middle East, North Africa, and Greater Arabia",1961-01-01,3864.43
Iran,"Middle East, North Africa, and Greater Arabia",1966-01-01,5047.52
Iran,"Middle East, North Africa, and Greater Arabia",1971-01-01,7933.36
Iran,"Middle East, North Africa, and Greater Arabia",1976-01-01,11710.25
Iran,"Middle East, North Africa, and Greater Arabia",1981-01-01,6524.36
Iran,"Middle East, North Africa, and Greater Arabia",1986-01-01,6695.87
Iran,"Middle East, North Africa, and Greater Arabia",1991-01-01,6771.03
Iran,"Middle East, North Africa, and Greater Arabia",1996-01-01,7835.29
Iran,"Middle East, North Africa, and Greater Arabia",2001-01-01,8834.25
Iran,"Middle East, North Africa, and Greater Arabia",2006-01-01,11177.96
Iran,"Middle East, North Africa, and Greater Arabia",2011-01-01,12722.3
Iraq,"Middle East, North Africa, and Greater Arabia",1901-01-01,1702.32
Iraq,"Middle East, North Africa, and Greater Arabia",1906-01-01,1818.74
Iraq,"Middle East, North Africa, and Greater Arabia",1911-01-01,1943.12
Iraq,"Middle East, North Africa, and Greater Arabia",1916-01-01,2080.43
Iraq,"Middle East, North Africa, and Greater Arabia",1921-01-01,2230.61
Iraq,"Middle East, North Africa, and Greater Arabia",1926-01-01,2391.63
Iraq,"Middle East, North Africa, and Greater Arabia",1931-01-01,2564.28
Iraq,"Middle East, North Africa, and Greater Arabia",1936-01-01,2749.38
Iraq,"Middle East, North Africa, and Greater Arabia",1941-01-01,2947.85
Iraq,"Middle East, North Africa, and Greater Arabia",1946-01-01,3160.64
Iraq,"Middle East, North Africa, and Greater Arabia",1951-01-01,3562.05
Iraq,"Middle East, North Africa, and Greater Arabia",1956-01-01,6054.16
Iraq,"Middle East, North Africa, and Greater Arabia",1961-01-01,7714.63
Iraq,"Middle East, North Africa, and Greater Arabia",1966-01-01,8969.67
Iraq,"Middle East, North Africa, and Greater Arabia",1971-01-01,9823.3
Iraq,"Middle East, North Africa, and Greater Arabia",1976-01-01,14224.37
Iraq,"Middle East, North Africa, and Greater Arabia",1981-01-01,14677.56
Iraq,"Middle East, North Africa, and Greater Arabia",1986-01-01,11252.93
Iraq,"Middle East, North Africa, and Greater Arabia",1991-01-01,2913.94
Iraq,"Middle East, North Africa, and Greater Arabia",1996-01-01,3264.74
Iraq,"Middle East, North Africa, and Greater Arabia",2001-01-01,4209.66
Iraq,"Middle East, North Africa, and Greater Arabia",2006-01-01,3422.39
Iraq,"Middle East, North Africa, and Greater Arabia",2011-01-01,3959.37
Ireland,Europe,1901-01-01,3468.62
Ireland,Europe,1906-01-01,3647.61
Ireland,Europe,1911-01-01,3835.83
Ireland,Europe,1916-01-01,3802.03
Ireland,Europe,1921-01-01,3622.77
Ireland,Europe,1926-01-01,3678.42
Ireland,Europe,1931-01-01,4250.85
Ireland,Europe,1936-01-01,4366.06
Ireland,Europe,1941-01-01,4365.89
Ireland,Europe,1946-01-01,4365.83
Ireland,Europe,1951-01-01,5069.59
Ireland,Europe,1956-01-01,5574.54
Ireland,Europe,1961-01-01,6449.0
Ireland,Europe,1966-01-01,7267.29
Ireland,Europe,1971-01-01,9088.5
Ireland,Europe,1976-01-01,10445.81
Ireland,Europe,1981-01-01,12467.88
Ireland,Europe,1986-01-01,13252.76
Ireland,Europe,1991-01-01,17120.66
Ireland,Europe,1996-01-01,22144.69
Ireland,Europe,2001-01-01,32335.28
Ireland,Europe,2006-01-01,39175.62
Ireland,Europe,2011-01-01,35604.47
Israel,"Middle East, North Africa, and Greater Arabia",1901-01-01,1419.05
Israel,"Middle East, North Africa, and Greater Arabia",1906-01-01,1460.85
Israel,"Middle East, North Africa, and Greater Arabia",1911-01-01,1503.87
Israel,"Middle East, North Africa, and Greater Arabia",1916-01-01,1638.68
Israel,"Middle East, North Africa, and Greater Arabia",1921-01-01,1854.5
Israel,"Middle East, North Africa, and Greater Arabia",1926-01-01,2098.76
Israel,"Middle East, North Africa, and Greater Arabia",1931-01-01,2375.18
Israel,"Middle East, North Africa, and Greater Arabia",1936-01-01,2688.02
Israel,"Middle East, North Africa, and Greater Arabia",1941-01-01,3042.05
Israel,"Middle East, North Africa, and Greater Arabia",1946-01-01,3442.72
Israel,"Middle East, North Africa, and Greater Arabia",1951-01-01,4261.85
Israel,"Middle East, North Africa, and Greater Arabia",1956-01-01,5208.06
Israel,"Middle East, North Africa, and Greater Arabia",1961-01-01,6740.54
Israel,"Middle East, North Africa, and Greater Arabia",1966-01-01,8351.32
Israel,"Middle East, North Africa, and Greater Arabia",1971-01-01,11752.59
Israel,"Middle East, North Africa, and Greater Arabia",1976-01-01,13587.56
Israel,"Middle East, North Africa, and Greater Arabia",1981-01-01,15322.59
Israel,"Middle East, North Africa, and Greater Arabia",1986-01-01,16227.05
Israel,"Middle East, North Africa, and Greater Arabia",1991-01-01,17543.46
Israel,"Middle East, North Africa, and Greater Arabia",1996-01-01,20644.52
Israel,"Middle East, North Africa, and Greater Arabia",2001-01-01,22377.18
Israel,"Middle East, North Africa, and Greater Arabia",2006-01-01,24666.25
Israel,"Middle East, North Africa, and Greater Arabia",2011-01-01,27081.78
Italy,Europe,1901-01-01,2166.37
Italy,Europe,1906-01-01,2479.58
Italy,Europe,1911-01-01,2670.98
Italy,Europe,1916-01-01,3517.13
Italy,Europe,1921-01-01,3268.57
Italy,Europe,1926-01-01,3560.69
Italy,Europe,1931-01-01,3696.84
Italy,Europe,1936-01-01,4218.03
Italy,Europe,1941-01-01,4384.39
Italy,Europe,1946-01-01,3417.92
Italy,Europe,1951-01-01,4719.64
Italy,Europe,1956-01-01,5958.25
Italy,Europe,1961-01-01,7820.21
Italy,Europe,1966-01-01,9503.61
Italy,Europe,1971-01-01,11939.22
Italy,Europe,1976-01-01,14021.93
Italy,Europe,1981-01-01,16362.8
Italy,Europe,1986-01-01,18479.37
Italy,Europe,1991-01-01,21755.4
Italy,Europe,1996-01-01,23897.55
Italy,Europe,2001-01-01,27779.73
Italy,Europe,2006-01-01,28220.54
Italy,Europe,2011-01-01,26522.75
Jamaica,Central America and the Caribbean,1901-01-01,1130.79
Jamaica,Central America and the Caribbean,1906-01-01,1147.74
Jamaica,Central America and the Caribbean,1911-01-01,1164.95
Jamaica,Central America and the Caribbean,1916-01-01,1239.82
Jamaica,Central America and the Caribbean,1921-01-01,1361.87
Jamaica,Central America and the Caribbean,1926-01-01,1495.94
Jamaica,Central America and the Caribbean,1931-01-01,1643.21
Jamaica,Central America and the Caribbean,1936-01-01,1804.97
Jamaica,Central America and the Caribbean,1941-01-01,1871.18
Jamaica,Central America and the Caribbean,1946-01-01,3178.64
Jamaica,Central America and the Caribbean,1951-01-01,2721.41
Jamaica,Central America and the Caribbean,1956-01-01,4220.5
Jamaica,Central America and the Caribbean,1961-01-01,5207.34
Jamaica,Central America and the Caribbean,1966-01-01,6029.79
Jamaica,Central America and the Caribbean,1971-01-01,7329.12
Jamaica,Central America and the Caribbean,1976-01-01,6867.75
Jamaica,Central America and the Caribbean,1981-01-01,6094.31
Jamaica,Central America and the Caribbean,1986-01-01,5905.2
Jamaica,Central America and the Caribbean,1991-01-01,7285.44
Jamaica,Central America and the Caribbean,1996-01-01,7316.26
Jamaica,Central America and the Caribbean,2001-01-01,6987.81
Jamaica,Central America and the Caribbean,2006-01-01,7295.85
Jamaica,Central America and the Caribbean,2011-01-01,6968.24
Japan,Asia,1901-01-01,1772.67
Japan,Asia,1906-01-01,1887.88
Japan,Asia,1911-01-01,1954.06
Japan,Asia,1916-01-01,2326.89
Japan,Asia,1921-01-01,2629.72
Japan,Asia,1926-01-01,2621.63
Japan,Asia,1931-01-01,2549.2
Japan,Asia,1936-01-01,3090.28
Japan,Asia,1941-01-01,3955.34
Japan,Asia,1946-01-01,1988.5
Japan,Asia,1951-01-01,2926.69
Japan,Asia,1956-01-01,4058.84
Japan,Asia,1961-01-01,6094.42
Japan,Asia,1966-01-01,8957.28
Japan,Asia,1971-01-01,13824.24
Japan,Asia,1976-01-01,16066.67
Japan,Asia,1981-01-01,18938.11
Japan,Asia,1986-01-01,21588.49
Japan,Asia,1991-01-01,26648.77
Japan,Asia,1996-01-01,28385.16
Japan,Asia,2001-01-01,28569.05
Japan,Asia,2006-01-01,30784.48
Japan,Asia,2011-01-01,30593.47
Jordan,"Middle East, North Africa, and Greater Arabia",1901-01-01,817.16
Jordan,"Middle East, North Africa, and Greater Arabia",1906-01-01,849.24
Jordan,"Middle East, North Africa, and Greater Arabia",1911-01-01,882.59
Jordan,"Middle East, North Africa, and Greater Arabia",1916-01-01,934.03
Jordan,"Middle East, North Africa, and Greater Arabia",1921-01-01,1000.5
Jordan,"Middle East, North Africa, and Greater Arabia",1926-01-01,1071.7
Jordan,"Middle East, North Africa, and Greater Arabia",1931-01-01,1147.97
Jordan,"Middle East, North Africa, and Greater Arabia",1936-01-01,1229.66
Jordan,"Middle East, North Africa, and Greater Arabia",1941-01-01,1317.17
Jordan,"Middle East, North Africa, and Greater Arabia",1946-01-01,1410.9
Jordan,"Middle East, North Africa, and Greater Arabia",1951-01-01,1519.55
Jordan,"Middle East, North Africa, and Greater Arabia",1956-01-01,1917.53
Jordan,"Middle East, North Africa, and Greater Arabia",1961-01-01,2406.72
Jordan,"Middle East, North Africa, and Greater Arabia",1966-01-01,2812.02
Jordan,"Middle East, North Africa, and Greater Arabia",1971-01-01,2120.34
Jordan,"Middle East, North Africa, and Greater Arabia",1976-01-01,2775.3
Jordan,"Middle East, North Africa, and Greater Arabia",1981-01-01,4035.5
Jordan,"Middle East, North Africa, and Greater Arabia",1986-01-01,4483.23
Jordan,"Middle East, North Africa, and Greater Arabia",1991-01-01,3124.26
Jordan,"Middle East, North Africa, and Greater Arabia",1996-01-01,3668.74
Jordan,"Middle East, North Africa, and Greater Arabia",2001-01-01,3742.83
Jordan,"Middle East, North Africa, and Greater Arabia",2006-01-01,4536.26
Jordan,"Middle East, North Africa, and Greater Arabia",2011-01-01,5216.84
Kazakhstan,Asia,1901-01-01,1465.08
Kazakhstan,Asia,1906-01-01,1386.62
Kazakhstan,Asia,1911-01-01,1489.33
Kazakhstan,Asia,1916-01-01,1477.09
Kazakhstan,Asia,1921-01-01,629.08
Kazakhstan,Asia,1926-01-01,1495.1
Kazakhstan,Asia,1931-01-01,1747.36
Kazakhstan,Asia,1936-01-01,2379.93
Kazakhstan,Asia,1941-01-01,2514.76
Kazakhstan,Asia,1946-01-01,2287.49
Kazakhstan,Asia,1951-01-01,3354.56
Kazakhstan,Asia,1956-01-01,4263.75
Kazakhstan,Asia,1961-01-01,4899.19
Kazakhstan,Asia,1966-01-01,5743.11
Kazakhstan,Asia,1971-01-01,6775.52
Kazakhstan,Asia,1976-01-01,7407.2
Kazakhstan,Asia,1981-01-01,7162.3
Kazakhstan,Asia,1986-01-01,7372.45
Kazakhstan,Asia,1991-01-01,6265.36
Kazakhstan,Asia,1996-01-01,4567.93
Kazakhstan,Asia,2001-01-01,6082.3
Kazakhstan,Asia,2006-01-01,9538.35
Kazakhstan,Asia,2011-01-01,11635.57
Kenya,Sub-Saharan Africa,1901-01-01,749.24
Kenya,Sub-Saharan Africa,1906-01-01,766.98
Kenya,Sub-Saharan Africa,1911-01-01,785.13
Kenya,Sub-Saharan Africa,1916-01-01,795.66
Kenya,Sub-Saharan Africa,1921-01-01,800.94
Kenya,Sub-Saharan Africa,1926-01-01,806.26
Kenya,Sub-Saharan Africa,1931-01-01,811.61
Kenya,Sub-Saharan Africa,1936-01-01,817.0
Kenya,Sub-Saharan Africa,1941-01-01,822.42
Kenya,Sub-Saharan Africa,1946-01-01,827.88
Kenya,Sub-Saharan Africa,1951-01-01,986.6
Kenya,Sub-Saharan Africa,1956-01-01,941.46
Kenya,Sub-Saharan Africa,1961-01-01,878.15
Kenya,Sub-Saharan Africa,1966-01-01,1038.15
Kenya,Sub-Saharan Africa,1971-01-01,1203.44
Kenya,Sub-Saharan Africa,1976-01-01,1206.85
Kenya,Sub-Saharan Africa,1981-01-01,1321.86
Kenya,Sub-Saharan Africa,1986-01-01,1330.65
Kenya,Sub-Saharan Africa,1991-01-01,1402.96
Kenya,Sub-Saharan Africa,1996-01-01,1361.07
Kenya,Sub-Saharan Africa,2001-01-01,1304.01
Kenya,Sub-Saharan Africa,2006-01-01,1402.77
Kenya,Sub-Saharan Africa,2011-01-01,1491.88
Kiribati,Australia and Oceania,1901-01-01,657.76
Kiribati,Australia and Oceania,1906-01-01,668.51
Kiribati,Australia and Oceania,1911-01-01,679.43
Kiribati,Australia and Oceania,1916-01-01,759.84
Kiribati,Australia and Oceania,1921-01-01,905.7
Kiribati,Australia and Oceania,1926-01-01,1079.57
Kiribati,Australia and Oceania,1931-01-01,1286.81
Kiribati,Australia and Oceania,1936-01-01,1533.84
Kiribati,Australia and Oceania,1941-01-01,1828.29
Kiribati,Australia and Oceania,1946-01-01,2179.26
Kiribati,Australia and Oceania,1951-01-01,2597.61
Kiribati,Australia and Oceania,1956-01-01,3096.27
Kiribati,Australia and Oceania,1961-01-01,3690.65
Kiribati,Australia and Oceania,1966-01-01,4399.14
Kiribati,Australia and Oceania,1971-01-01,4837.57
Kiribati,Australia and Oceania,1976-01-01,6653.38
Kiribati,Australia and Oceania,1981-01-01,2683.41
Kiribati,Australia and Oceania,1986-01-01,2423.26
Kiribati,Australia and Oceania,1991-01-01,2430.38
Kiribati,Australia and Oceania,1996-01-01,2755.12
Kiribati,Australia and Oceania,2001-01-01,3490.14
Kiribati,Australia and Oceania,2006-01-01,3357.18
Kiribati,Australia and Oceania,2011-01-01,3036.74
"Korea, Dem. Rep.",Asia,1901-01-01,790.94
"Korea, Dem. Rep.",Asia,1906-01-01,806.14
"Korea, Dem. Rep.",Asia,1911-01-01,821.64
"Korea, Dem. Rep.",Asia,1916-01-01,1008.44
"Korea, Dem. Rep.",Asia,1921-01-01,1137.42
"Korea, Dem. Rep.",Asia,1926-01-01,1101.5
"Korea, Dem. Rep.",Asia,1931-01-01,983.17
"Korea, Dem. Rep.",Asia,1936-01-01,1340.23
"Korea, Dem. Rep.",Asia,1941-01-01,1538.83
"Korea, Dem. Rep.",Asia,1946-01-01,682.19
"Korea, Dem. Rep.",Asia,1951-01-01,727.38
"Korea, Dem. Rep.",Asia,1956-01-01,1097.17
"Korea, Dem. Rep.",Asia,1961-01-01,1228.73
"Korea, Dem. Rep.",Asia,1966-01-01,1596.73
"Korea, Dem. Rep.",Asia,1971-01-01,2937.81
"Korea, Dem. Rep.",Asia,1976-01-01,3372.76
"Korea, Dem. Rep.",Asia,1981-01-01,3372.76
"Korea, Dem. Rep.",Asia,1986-01-01,3372.76
"Korea, Dem. Rep.",Asia,1991-01-01,3372.76
"Korea, Dem. Rep.",Asia,1996-01-01,1808.77
"Korea, Dem. Rep.",Asia,2001-01-01,1667.4
"Korea, Dem. Rep.",Asia,2006-01-01,1571.27
"Korea, Dem. Rep.",Asia,2011-01-01,1540.44
"Korea, Rep.",Asia,1901-01-01,675.19
"Korea, Rep.",Asia,1906-01-01,688.17
"Korea, Rep.",Asia,1911-01-01,701.4
"Korea, Rep.",Asia,1916-01-01,860.86
"Korea, Rep.",Asia,1921-01-01,970.96
"Korea, Rep.",Asia,1926-01-01,940.3
"Korea, Rep.",Asia,1931-01-01,839.29
"Korea, Rep.",Asia,1936-01-01,1144.09
"Korea, Rep.",Asia,1941-01-01,1313.63
"Korea, Rep.",Asia,1946-01-01,582.35
"Korea, Rep.",Asia,1951-01-01,689.25
"Korea, Rep.",Asia,1956-01-01,1038.59
"Korea, Rep.",Asia,1961-01-01,1163.28
"Korea, Rep.",Asia,1966-01-01,1511.68
"Korea, Rep.",Asia,1971-01-01,2319.11
"Korea, Rep.",Asia,1976-01-01,3568.13
"Korea, Rep.",Asia,1981-01-01,4557.75
"Korea, Rep.",Asia,1986-01-01,6849.49
"Korea, Rep.",Asia,1991-01-01,10622.04
"Korea, Rep.",Asia,1996-01-01,14574.12
"Korea, Rep.",Asia,2001-01-01,17784.08
"Korea, Rep.",Asia,2006-01-01,22338.68
"Korea, Rep.",Asia,2011-01-01,25799.12
Kosovo,Europe,1991-01-01,5453.79
Kosovo,Europe,1996-01-01,2875.45
Kosovo,Europe,2001-01-01,2966.04
Kosovo,Europe,2006-01-01,3189.52
Kosovo,Europe,2011-01-01,3962.63
Kuwait,"Middle East, North Africa, and Greater Arabia",1901-01-01,1064.29
Kuwait,"Middle East, North Africa, and Greater Arabia",1906-01-01,1095.63
Kuwait,"Middle East, North Africa, and Greater Arabia",1911-01-01,1127.9
Kuwait,"Middle East, North Africa, and Greater Arabia",1916-01-01,1161.12
Kuwait,"Middle East, North Africa, and Greater Arabia",1921-01-01,1195.32
Kuwait,"Middle East, North Africa, and Greater Arabia",1926-01-01,1230.52
Kuwait,"Middle East, North Africa, and Greater Arabia",1931-01-01,1266.76
Kuwait,"Middle East, North Africa, and Greater Arabia",1936-01-01,1304.07
Kuwait,"Middle East, North Africa, and Greater Arabia",1941-01-01,3933.46
Kuwait,"Middle East, North Africa, and Greater Arabia",1946-01-01,24293.67
Kuwait,"Middle East, North Africa, and Greater Arabia",1951-01-01,107493.38
Kuwait,"Middle East, North Africa, and Greater Arabia",1956-01-01,118681.3
Kuwait,"Middle East, North Africa, and Greater Arabia",1961-01-01,94263.18
Kuwait,"Middle East, North Africa, and Greater Arabia",1966-01-01,86817.71
Kuwait,"Middle East, North Africa, and Greater Arabia",1971-01-01,111654.83
Kuwait,"Middle East, North Africa, and Greater Arabia",1976-01-01,65578.2
Kuwait,"Middle East, North Africa, and Greater Arabia",1981-01-01,37146.48
Kuwait,"Middle East, North Africa, and Greater Arabia",1986-01-01,30593.24
Kuwait,"Middle East, North Africa, and Greater Arabia",1991-01-01,29268.87
Kuwait,"Middle East, North Africa, and Greater Arabia",1996-01-01,41620.24
Kuwait,"Middle East, North Africa, and Greater Arabia",2001-01-01,35249.64
Kuwait,"Middle East, North Africa, and Greater Arabia",2006-01-01,45415.62
Kuwait,"Middle East, North Africa, and Greater Arabia",2011-01-01,41127.12
Kyrgyzstan,Asia,1901-01-01,779.64
Kyrgyzstan,Asia,1906-01-01,813.98
Kyrgyzstan,Asia,1911-01-01,849.82
Kyrgyzstan,Asia,1916-01-01,913.07
Kyrgyzstan,Asia,1921-01-01,999.96
Kyrgyzstan,Asia,1926-01-01,1095.12
Kyrgyzstan,Asia,1931-01-01,1199.34
Kyrgyzstan,Asia,1936-01-01,1313.48
Kyrgyzstan,Asia,1941-01-01,1438.48
Kyrgyzstan,Asia,1946-01-01,1575.37
Kyrgyzstan,Asia,1951-01-01,1726.83
Kyrgyzstan,Asia,1956-01-01,1899.59
Kyrgyzstan,Asia,1961-01-01,2089.63
Kyrgyzstan,Asia,1966-01-01,2298.68
Kyrgyzstan,Asia,1971-01-01,2528.64
